AREA,PERIMETER,__GRID_COD,__CLC_CODE,__LABEL1,__LABEL2,__LABEL3,AreaTOT,PerimetroT,id_grid,Area_m2,Perim_m,AreaSulQua,PerimSulQu,AreaSulPol,PerimSulPo
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,1935,111651.788,1356.980,70,85,0.072,0.251
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,1936,142293.665,1495.239,89,93,0.092,0.276
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,1937,3478.066,523.854,2,33,0.002,0.097
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2018,38930.626,868.732,24,54,0.025,0.161
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2019,150100.225,1521.694,94,95,0.097,0.281
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2020,157606.893,1579.388,99,99,0.102,0.292
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2021,126146.208,1437.787,79,90,0.082,0.266
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2103,86175.030,1203.934,54,75,0.056,0.222
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2104,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2105,125526.846,1403.184,78,88,0.081,0.259
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2106,29657.500,818.339,19,51,0.019,0.151
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2188,33498.055,761.548,21,48,0.022,0.141
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2189,127982.526,1498.448,80,94,0.083,0.277
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2190,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2191,52730.763,1415.986,33,88,0.034,0.262
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2271,27239.072,769.127,17,48,0.018,0.142
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2272,146047.569,1510.089,91,94,0.094,0.279
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2273,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2274,154454.948,1550.703,97,97,0.100,0.287
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2275,28817.197,783.964,18,49,0.019,0.145
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2353,5286.382,360.181,3,23,0.003,0.067
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2354,140350.810,1527.796,88,95,0.091,0.282
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2355,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2356,124195.240,1588.624,78,99,0.080,0.294
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2357,42191.142,876.328,26,55,0.027,0.162
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2435,36546.806,1039.078,23,65,0.024,0.192
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2436,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2437,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2438,53535.693,1155.028,33,72,0.035,0.213
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2504,24160.836,620.832,15,39,0.016,0.115
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2508,114805.678,1391.840,72,87,0.074,0.257
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2509,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2510,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2511,43313.608,1010.781,27,63,0.028,0.187
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2574,72899.854,1265.028,46,79,0.047,0.234
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2575,713.114,132.723,0,8,0.000,0.025
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2576,42127.642,890.763,26,56,0.027,0.165
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2577,57660.644,1385.327,36,87,0.037,0.256
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2578,157611.458,1574.328,99,98,0.102,0.291
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2579,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2580,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2581,29275.242,927.882,18,58,0.019,0.171
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2642,80643.365,1219.145,50,76,0.052,0.225
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2643,103671.694,1626.658,65,102,0.067,0.301
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2644,150241.100,1565.536,94,98,0.097,0.289
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2645,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2646,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2647,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2648,56199.775,1452.672,35,91,0.036,0.268
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2649,1333.167,159.249,1,10,0.001,0.029
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2707,24807.680,883.473,16,55,0.016,0.163
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2708,153398.216,1554.741,96,97,0.099,0.287
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2709,149548.342,1593.056,93,100,0.097,0.294
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2710,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2711,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2712,137936.662,1477.301,86,92,0.089,0.273
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2713,459.446,127.863,0,8,0.000,0.024
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2756,82380.893,1349.068,51,84,0.053,0.249
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2757,53516.867,1520.851,33,95,0.035,0.281
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2758,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2759,83731.843,1494.018,52,93,0.054,0.276
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2760,14260.791,587.746,9,37,0.009,0.109
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2798,1255.751,207.681,1,13,0.001,0.038
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2799,58111.407,1181.469,36,74,0.038,0.218
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2800,62208.457,1057.814,39,66,0.040,0.195
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2801,106637.051,1346.370,67,84,0.069,0.249
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2802,160000.000,1600.066,100,100,0.103,0.296
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2803,49400.744,1018.493,31,64,0.032,0.188
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2840,3379.925,338.814,2,21,0.002,0.063
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2841,74542.624,1526.756,47,95,0.048,0.282
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2842,62629.743,1163.977,39,73,0.040,0.215
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2843,83098.214,1249.731,52,78,0.054,0.231
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2844,22438.706,1237.732,14,77,0.015,0.229
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2845,80.472,49.383,0,3,0.000,0.009
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2881,119349.563,1363.413,75,85,0.077,0.252
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2882,10189.173,726.773,6,45,0.007,0.134
7073970.94299000036,25631.40094570000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2920,11270.917,643.649,7,40,0.007,0.119
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,1843,72904.295,1077.586,46,67,0.160,0.596
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,1927,14084.092,600.295,9,38,0.031,0.332
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,1928,118882.080,1493.785,74,93,0.260,0.827
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,1929,7055.835,586.811,4,37,0.015,0.325
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2012,59789.412,1286.255,37,80,0.131,0.712
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2013,69522.615,1291.689,43,81,0.152,0.715
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2096,28092.112,818.087,18,51,0.062,0.453
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2097,151504.592,1608.588,95,101,0.332,0.890
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2098,91521.932,1448.201,57,91,0.200,0.801
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2182,32847.147,947.567,21,59,0.072,0.524
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2183,143230.135,1519.845,90,95,0.314,0.841
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2184,3435.415,366.059,2,23,0.008,0.203
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2266,7139.937,403.975,4,25,0.016,0.224
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2267,117216.119,1599.999,73,100,0.257,0.885
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2268,49508.300,1125.257,31,70,0.108,0.623
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2349,16380.666,542.030,10,34,0.036,0.300
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2350,83143.377,1833.835,52,115,0.182,1.015
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2351,61372.237,1125.969,38,70,0.134,0.623
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2432,15729.200,558.723,10,35,0.034,0.309
1174337.54985000007,9745.36936018000,25.000000,"313",Forest and semi natural areas,Forests,Mixed forest,45677359.31067399681,180699.83474681003,2433,21794.170,646.338,14,40,0.048,0.358
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,1851,2147.528,346.019,1,22,0.004,0.131
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,1852,16757.369,540.515,10,34,0.033,0.204
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,1936,8383.860,438.937,5,27,0.017,0.166
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,1937,94180.681,1329.202,59,83,0.186,0.501
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,1938,44252.562,927.701,28,58,0.087,0.350
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2020,2393.045,216.016,1,14,0.005,0.081
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2021,33853.819,1234.649,21,77,0.067,0.466
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2022,122466.521,1552.671,77,97,0.242,0.586
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2023,108387.381,1425.684,68,89,0.214,0.538
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2105,34473.141,1087.233,22,68,0.068,0.410
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2106,130342.540,1941.775,81,121,0.257,0.732
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2107,158753.278,1572.256,99,98,0.313,0.593
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2108,51252.774,1123.040,32,70,0.101,0.424
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2191,107269.240,1475.082,67,92,0.212,0.556
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2192,160000.000,1600.066,100,100,0.316,0.604
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2193,125841.507,1694.811,79,106,0.248,0.639
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2194,940.876,137.250,1,9,0.002,0.052
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2274,5544.941,336.359,3,21,0.011,0.127
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2275,122808.587,1468.286,77,92,0.243,0.554
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2276,137128.291,1557.741,86,97,0.271,0.588
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2277,158177.618,1617.908,99,101,0.312,0.610
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2278,12354.373,668.807,8,42,0.024,0.252
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2357,32851.359,731.100,21,46,0.065,0.276
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2358,9349.652,584.745,6,37,0.018,0.221
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2359,80337.216,1211.920,50,76,0.159,0.457
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2360,144905.455,1521.154,91,95,0.286,0.574
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2361,4434.314,360.887,3,23,0.009,0.136
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2441,61798.947,1271.594,39,79,0.122,0.480
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2442,102190.013,1324.729,64,83,0.202,0.500
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2514,65261.534,1072.058,41,67,0.129,0.404
2180934.63751999987,12237.36116870000,19.000000,"241",Agricultural areas,Heterogeneous agricultural areas,Annual crops associated with permanent crops,50641367.69981700927,265091.86632210005,2515,25020.062,783.207,16,49,0.049,0.295
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,1857,3518.386,367.384,2,23,0.002,0.068
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,1858,82282.898,1225.035,51,77,0.053,0.226
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,1859,9977.853,566.027,6,35,0.006,0.105
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,1942,27442.812,1045.703,17,65,0.018,0.193
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,1943,160000.000,1600.066,100,100,0.103,0.296
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,1944,25377.519,937.366,16,59,0.016,0.173
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2027,108805.277,1374.888,68,86,0.070,0.254
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2028,153170.150,1598.500,96,100,0.099,0.295
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2029,13480.535,798.296,8,50,0.009,0.148
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2111,29362.798,1062.031,18,66,0.019,0.196
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2112,151911.028,1505.813,95,94,0.098,0.278
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2113,50430.453,1016.735,32,64,0.033,0.188
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2197,109959.106,1402.862,69,88,0.071,0.259
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2198,123837.300,1460.013,77,91,0.080,0.270
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2278,11344.469,445.340,7,28,0.007,0.082
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2279,499.930,107.751,0,7,0.000,0.020
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2280,76639.770,1187.641,48,74,0.050,0.219
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2281,89399.299,1282.813,56,80,0.058,0.237
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2282,11526.987,606.692,7,38,0.007,0.112
2361627.40700000012,13296.27136150000,23.000000,"311",Forest and semi natural areas,Forests,Broad-leaved forest,154748708.26488104463,541201.67810401006,2360,15094.415,634.061,9,40,0.010,0.117
